"DXXPT25Y.Code.or.Value","DXXPT25Y.Value.Description","DXXPT25Y.Count","DXXPT25Y.Cumulative","DXXPT25Y.Skip.to.Item"
"98.8 to 327.4","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
