"DXXPT12X.Code.or.Value","DXXPT12X.Value.Description","DXXPT12X.Count","DXXPT12X.Cumulative","DXXPT12X.Skip.to.Item"
"106.5 to 743.5","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
