"DXXPT53Y.Code.or.Value","DXXPT53Y.Value.Description","DXXPT53Y.Count","DXXPT53Y.Cumulative","DXXPT53Y.Skip.to.Item"
"42.6 to 225.9","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
