"DXXPT56Y.Code.or.Value","DXXPT56Y.Value.Description","DXXPT56Y.Count","DXXPT56Y.Cumulative","DXXPT56Y.Skip.to.Item"
"44.2 to 230.1","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
