"DXXPT29Y.Code.or.Value","DXXPT29Y.Value.Description","DXXPT29Y.Count","DXXPT29Y.Cumulative","DXXPT29Y.Skip.to.Item"
"63.6 to 242.1","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
