"DXXPT32X.Code.or.Value","DXXPT32X.Value.Description","DXXPT32X.Count","DXXPT32X.Cumulative","DXXPT32X.Skip.to.Item"
"102.3 to 750.4","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
