"DXXPT18Y.Code.or.Value","DXXPT18Y.Value.Description","DXXPT18Y.Count","DXXPT18Y.Cumulative","DXXPT18Y.Skip.to.Item"
"113.8 to 292.6","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
