"DXXPT61X.Code.or.Value","DXXPT61X.Value.Description","DXXPT61X.Count","DXXPT61X.Cumulative","DXXPT61X.Skip.to.Item"
"38.9 to 543.4","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
