"DXXPT10X.Code.or.Value","DXXPT10X.Value.Description","DXXPT10X.Count","DXXPT10X.Cumulative","DXXPT10X.Skip.to.Item"
"77.7 to 642","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
