"DXXPT59Y.Code.or.Value","DXXPT59Y.Value.Description","DXXPT59Y.Count","DXXPT59Y.Cumulative","DXXPT59Y.Skip.to.Item"
"38.9 to 225.6","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
