"DXXPT18Y.Code.or.Value","DXXPT18Y.Value.Description","DXXPT18Y.Count","DXXPT18Y.Cumulative","DXXPT18Y.Skip.to.Item"
"107.1 to 293","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
