"DXXPT81Y.Code.or.Value","DXXPT81Y.Value.Description","DXXPT81Y.Count","DXXPT81Y.Cumulative","DXXPT81Y.Skip.to.Item"
"42 to 230.3","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
