"DXXPT38Y.Code.or.Value","DXXPT38Y.Value.Description","DXXPT38Y.Count","DXXPT38Y.Cumulative","DXXPT38Y.Skip.to.Item"
"113.7 to 358.4","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
