"DXXPT56Y.Code.or.Value","DXXPT56Y.Value.Description","DXXPT56Y.Count","DXXPT56Y.Cumulative","DXXPT56Y.Skip.to.Item"
"51.6 to 294.6","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
