"CBQ825.Code.or.Value","CBQ825.Value.Description","CBQ825.Count","CBQ825.Cumulative","CBQ825.Skip.to.Item"
"1","Yes",2860,2860,NA
"2","No",2213,5073,NA
"7","Refused",0,5073,NA
"9","Don't know",125,5198,NA
".","Missing",1201,6399,NA
