"DXXPT61Y.Code.or.Value","DXXPT61Y.Value.Description","DXXPT61Y.Count","DXXPT61Y.Cumulative","DXXPT61Y.Skip.to.Item"
"45 to 272.1","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
