"DXXPT20X.Code.or.Value","DXXPT20X.Value.Description","DXXPT20X.Count","DXXPT20X.Cumulative","DXXPT20X.Skip.to.Item"
"102.8 to 670.1","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
