"DXXPT59X.Code.or.Value","DXXPT59X.Value.Description","DXXPT59X.Count","DXXPT59X.Cumulative","DXXPT59X.Skip.to.Item"
"266.1 to 911.6","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
