"DXXPT28Y.Code.or.Value","DXXPT28Y.Value.Description","DXXPT28Y.Count","DXXPT28Y.Cumulative","DXXPT28Y.Skip.to.Item"
"71.5 to 263.6","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
