"DXXPT5X.Code.or.Value","DXXPT5X.Value.Description","DXXPT5X.Count","DXXPT5X.Cumulative","DXXPT5X.Skip.to.Item"
"119.9 to 693","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
