"DXXPT47X.Code.or.Value","DXXPT47X.Value.Description","DXXPT47X.Count","DXXPT47X.Cumulative","DXXPT47X.Skip.to.Item"
"103.1 to 746","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
