"DXXPT64Y.Code.or.Value","DXXPT64Y.Value.Description","DXXPT64Y.Count","DXXPT64Y.Cumulative","DXXPT64Y.Skip.to.Item"
"43.3 to 266","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
