"DXXPT91X.Code.or.Value","DXXPT91X.Value.Description","DXXPT91X.Count","DXXPT91X.Cumulative","DXXPT91X.Skip.to.Item"
"-2.5 to 442.8","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
