"DXXPT89X.Code.or.Value","DXXPT89X.Value.Description","DXXPT89X.Count","DXXPT89X.Cumulative","DXXPT89X.Skip.to.Item"
"-7.6 to 501.5","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
