"DXXPT65X.Code.or.Value","DXXPT65X.Value.Description","DXXPT65X.Count","DXXPT65X.Cumulative","DXXPT65X.Skip.to.Item"
"95.4 to 634.7","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
