"DXXPT4Y.Code.or.Value","DXXPT4Y.Value.Description","DXXPT4Y.Count","DXXPT4Y.Cumulative","DXXPT4Y.Skip.to.Item"
"120.4 to 319.2","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
