"DXXPT74Y.Code.or.Value","DXXPT74Y.Value.Description","DXXPT74Y.Count","DXXPT74Y.Cumulative","DXXPT74Y.Skip.to.Item"
"52.3 to 297","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
