"DXXPT33Y.Code.or.Value","DXXPT33Y.Value.Description","DXXPT33Y.Count","DXXPT33Y.Cumulative","DXXPT33Y.Skip.to.Item"
"121.4 to 363.8","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
