"DXXPT80Y.Code.or.Value","DXXPT80Y.Value.Description","DXXPT80Y.Count","DXXPT80Y.Cumulative","DXXPT80Y.Skip.to.Item"
"122.7 to 320.3","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
