"DXXPT8Y.Code.or.Value","DXXPT8Y.Value.Description","DXXPT8Y.Count","DXXPT8Y.Cumulative","DXXPT8Y.Skip.to.Item"
"35.6 to 223.6","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
