"DXXPT32X.Code.or.Value","DXXPT32X.Value.Description","DXXPT32X.Count","DXXPT32X.Cumulative","DXXPT32X.Skip.to.Item"
"164.9 to 813.4","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
