"DXXPT2Y.Code.or.Value","DXXPT2Y.Value.Description","DXXPT2Y.Count","DXXPT2Y.Cumulative","DXXPT2Y.Skip.to.Item"
"120.2 to 314.8","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
