"DXXPT20Y.Code.or.Value","DXXPT20Y.Value.Description","DXXPT20Y.Count","DXXPT20Y.Cumulative","DXXPT20Y.Skip.to.Item"
"121.1 to 320.5","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
