"DXXPT21X.Code.or.Value","DXXPT21X.Value.Description","DXXPT21X.Count","DXXPT21X.Cumulative","DXXPT21X.Skip.to.Item"
"353.2 to 991.1","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
