"DXXPT55Y.Code.or.Value","DXXPT55Y.Value.Description","DXXPT55Y.Count","DXXPT55Y.Cumulative","DXXPT55Y.Skip.to.Item"
"65.8 to 250.8","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
