"DXXPT66X.Code.or.Value","DXXPT66X.Value.Description","DXXPT66X.Count","DXXPT66X.Cumulative","DXXPT66X.Skip.to.Item"
"266.4 to 911.2","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
