"CBQ560.Code.or.Value","CBQ560.Value.Description","CBQ560.Count","CBQ560.Cumulative","CBQ560.Skip.to.Item"
"1","Yes",180,180,NA
"2","No",3809,3989,NA
"7","Refused",1,3990,NA
"9","Don't know",8,3998,NA
".","Missing",2024,6022,NA
