"DXXPT3X.Code.or.Value","DXXPT3X.Value.Description","DXXPT3X.Count","DXXPT3X.Cumulative","DXXPT3X.Skip.to.Item"
"12 to 575.3","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
