"DXXPT69Y.Code.or.Value","DXXPT69Y.Value.Description","DXXPT69Y.Count","DXXPT69Y.Cumulative","DXXPT69Y.Skip.to.Item"
"62.8 to 243.3","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
