"DXXPT54Y.Code.or.Value","DXXPT54Y.Value.Description","DXXPT54Y.Count","DXXPT54Y.Cumulative","DXXPT54Y.Skip.to.Item"
"64.2 to 249.4","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
