"DXXPT69Y.Code.or.Value","DXXPT69Y.Value.Description","DXXPT69Y.Count","DXXPT69Y.Cumulative","DXXPT69Y.Skip.to.Item"
"90.7 to 279","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
