"DXXPT26Y.Code.or.Value","DXXPT26Y.Value.Description","DXXPT26Y.Count","DXXPT26Y.Cumulative","DXXPT26Y.Skip.to.Item"
"108.4 to 342.5","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
