"DXXPT68Y.Code.or.Value","DXXPT68Y.Value.Description","DXXPT68Y.Count","DXXPT68Y.Cumulative","DXXPT68Y.Skip.to.Item"
"59.1 to 304.1","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
