"DXXPT82X.Code.or.Value","DXXPT82X.Value.Description","DXXPT82X.Count","DXXPT82X.Cumulative","DXXPT82X.Skip.to.Item"
"73.8 to 615.4","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
