"DXXPT25Y.Code.or.Value","DXXPT25Y.Value.Description","DXXPT25Y.Count","DXXPT25Y.Cumulative","DXXPT25Y.Skip.to.Item"
"101 to 344","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
