"DXXPT10X.Code.or.Value","DXXPT10X.Value.Description","DXXPT10X.Count","DXXPT10X.Cumulative","DXXPT10X.Skip.to.Item"
"4 to 451.4","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
