"DXXPT35X.Code.or.Value","DXXPT35X.Value.Description","DXXPT35X.Count","DXXPT35X.Cumulative","DXXPT35X.Skip.to.Item"
"33.9 to 495","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
