"DXXPT82Y.Code.or.Value","DXXPT82Y.Value.Description","DXXPT82Y.Count","DXXPT82Y.Cumulative","DXXPT82Y.Skip.to.Item"
"49.7 to 268.4","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
