"DXXPT50Y.Code.or.Value","DXXPT50Y.Value.Description","DXXPT50Y.Count","DXXPT50Y.Cumulative","DXXPT50Y.Skip.to.Item"
"70 to 307.9","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
