"DXXPT40X.Code.or.Value","DXXPT40X.Value.Description","DXXPT40X.Count","DXXPT40X.Cumulative","DXXPT40X.Skip.to.Item"
"67.5 to 623.6","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
