"DXXPT74X.Code.or.Value","DXXPT74X.Value.Description","DXXPT74X.Count","DXXPT74X.Cumulative","DXXPT74X.Skip.to.Item"
"176.5 to 824.2","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
