"DXXPT33X.Code.or.Value","DXXPT33X.Value.Description","DXXPT33X.Count","DXXPT33X.Cumulative","DXXPT33X.Skip.to.Item"
"103.4 to 750.2","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
