"DXXPT17X.Code.or.Value","DXXPT17X.Value.Description","DXXPT17X.Count","DXXPT17X.Cumulative","DXXPT17X.Skip.to.Item"
"501.3 to 1091.4","Range of Values",3281,3281,NA
".","Missing",427,3708,NA
