"DXXPT45X.Code.or.Value","DXXPT45X.Value.Description","DXXPT45X.Count","DXXPT45X.Cumulative","DXXPT45X.Skip.to.Item"
"235.8 to 877.1","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
