"DXXPT51X.Code.or.Value","DXXPT51X.Value.Description","DXXPT51X.Count","DXXPT51X.Cumulative","DXXPT51X.Skip.to.Item"
"104.9 to 744","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
