"DXXPT27X.Code.or.Value","DXXPT27X.Value.Description","DXXPT27X.Count","DXXPT27X.Cumulative","DXXPT27X.Skip.to.Item"
"63.7 to 617.5","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
