"DXXPT85Y.Code.or.Value","DXXPT85Y.Value.Description","DXXPT85Y.Count","DXXPT85Y.Cumulative","DXXPT85Y.Skip.to.Item"
"57.8 to 247.3","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
