"DXXPT56Y.Code.or.Value","DXXPT56Y.Value.Description","DXXPT56Y.Count","DXXPT56Y.Cumulative","DXXPT56Y.Skip.to.Item"
"44.5 to 268","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
