"DXXPT39Y.Code.or.Value","DXXPT39Y.Value.Description","DXXPT39Y.Count","DXXPT39Y.Cumulative","DXXPT39Y.Skip.to.Item"
"112.4 to 310.8","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
