"DXXPT80X.Code.or.Value","DXXPT80X.Value.Description","DXXPT80X.Count","DXXPT80X.Cumulative","DXXPT80X.Skip.to.Item"
"318.2 to 956.6","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
