"DXXPT62X.Code.or.Value","DXXPT62X.Value.Description","DXXPT62X.Count","DXXPT62X.Cumulative","DXXPT62X.Skip.to.Item"
"94.2 to 730.1","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
