"DXXPT55X.Code.or.Value","DXXPT55X.Value.Description","DXXPT55X.Count","DXXPT55X.Cumulative","DXXPT55X.Skip.to.Item"
"380 to 1026.8","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
