"DXXPT72Y.Code.or.Value","DXXPT72Y.Value.Description","DXXPT72Y.Count","DXXPT72Y.Cumulative","DXXPT72Y.Skip.to.Item"
"99.1 to 341.8","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
