"DXXPT45Y.Code.or.Value","DXXPT45Y.Value.Description","DXXPT45Y.Count","DXXPT45Y.Cumulative","DXXPT45Y.Skip.to.Item"
"88.3 to 285.8","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
